RvaID,Longitude,Latitude,Date,Mtemp
142,-77.8771,37.7264,1989-07,76.3
142,-77.8771,37.7264,1990-07,77.5
142,-77.8771,37.7264,1991-07,78.4
142,-77.8771,37.7264,1992-07,77.7
142,-77.8771,37.7264,1993-07,79.2
142,-77.8771,37.7264,1994-07,77.4
142,-77.8771,37.7264,1995-07,77.5
142,-77.8771,37.7264,1996-07,74.8
142,-77.8771,37.7264,1997-07,76.1
142,-77.8771,37.7264,1998-07,76.3
142,-77.8771,37.7264,1999-07,78.6
142,-77.8771,37.7264,2000-07,72.9
142,-77.8771,37.7264,2001-07,72.7
142,-77.8771,37.7264,2002-07,78.6
142,-77.8771,37.7264,2003-07,76.4
142,-77.8771,37.7264,2004-07,75.8
142,-77.8771,37.7264,2005-07,78.9
142,-77.8771,37.7264,2006-07,77.4
142,-77.8771,37.7264,2007-07,75.2
142,-77.8771,37.7264,2008-07,76.7
142,-77.8771,37.7264,2009-07,73.1
142,-77.8771,37.7264,2010-07,79.2
142,-77.8771,37.7264,2011-07,78.6
142,-77.8771,37.7264,2012-07,79.6
142,-77.8771,37.7264,2013-07,76.6
142,-77.8771,37.7264,2014-07,74.7
142,-77.8771,37.7264,2015-07,75.4
142,-77.8771,37.7264,2016-07,78
142,-77.8771,37.7264,2017-07,78.2
142,-77.8771,37.7264,2018-07,75.3
142,-77.8771,37.7264,2019-07,78.3
142,-77.8771,37.7264,2020-07,80
,,,,
143,-77.0522,37.5885,1975-07,76.2
143,-77.0522,37.5885,1976-07,76.4
143,-77.0522,37.5885,1977-07,80.1
143,-77.0522,37.5885,1978-07,76.7
143,-77.0522,37.5885,1979-07,75.9
143,-77.0522,37.5885,1980-07,80
143,-77.0522,37.5885,1981-07,78.1
143,-77.0522,37.5885,1982-07,78
143,-77.0522,37.5885,1983-07,78.7
143,-77.0522,37.5885,1984-07,75.9
143,-77.0522,37.5885,1985-07,77.3
143,-77.0522,37.5885,1986-07,80.8
143,-77.0522,37.5885,1987-07,80.7
143,-77.0522,37.5885,1988-07,79.6
143,-77.0522,37.5885,1989-07,77.6
143,-77.0522,37.5885,1990-07,79.5
143,-77.0522,37.5885,1991-07,80.9
143,-77.0522,37.5885,1992-07,79.1
143,-77.0522,37.5885,1993-07,81.6
143,-77.0522,37.5885,1994-07,80.3
143,-77.0522,37.5885,1995-07,80.3
143,-77.0522,37.5885,1996-07,76.7
143,-77.0522,37.5885,1997-07,78.7
143,-77.0522,37.5885,1998-07,78.9
143,-77.0522,37.5885,1999-07,80.3
143,-77.0522,37.5885,2000-07,75.3
143,-77.0522,37.5885,2001-07,75.1
143,-77.0522,37.5885,2002-07,80.4
143,-77.0522,37.5885,2003-07,78.3
143,-77.0522,37.5885,2004-07,78.1
143,-77.0522,37.5885,2005-07,81
143,-77.0522,37.5885,2006-07,80
143,-77.0522,37.5885,2007-07,78.5
143,-77.0522,37.5885,2008-07,78.7
143,-77.0522,37.5885,2009-07,76.6
143,-77.0522,37.5885,2010-07,82.8
143,-77.0522,37.5885,2011-07,81.8
143,-77.0522,37.5885,2012-07,83.1
143,-77.0522,37.5885,2013-07,80.3
143,-77.0522,37.5885,2014-07,78.5
143,-77.0522,37.5885,2015-07,78.8
143,-77.0522,37.5885,2016-07,80.2
143,-77.0522,37.5885,2017-07,80.9
143,-77.0522,37.5885,2018-07,77.7
143,-77.0522,37.5885,2019-07,80.5
143,-77.0522,37.5885,2020-07,82.1
,,,,
144,-77.9302,37.4742,1975-07,74.6
144,-77.9302,37.4742,1976-07,75.1
144,-77.9302,37.4742,1977-07,78.9
144,-77.9302,37.4742,1978-07,74.2
144,-77.9302,37.4742,1979-07,74.5
144,-77.9302,37.4742,1980-07,78.2
144,-77.9302,37.4742,1981-07,76.6
144,-77.9302,37.4742,1982-07,76.3
144,-77.9302,37.4742,1983-07,77.2
144,-77.9302,37.4742,1984-07,74.4
144,-77.9302,37.4742,1985-07,75.4
144,-77.9302,37.4742,1986-07,79.5
144,-77.9302,37.4742,1987-07,79.6
144,-77.9302,37.4742,1988-07,77.2
144,-77.9302,37.4742,1989-07,76
144,-77.9302,37.4742,1990-07,77.9
144,-77.9302,37.4742,1991-07,78.7
144,-77.9302,37.4742,1992-07,78.2
144,-77.9302,37.4742,1993-07,79.9
144,-77.9302,37.4742,1994-07,77.9
144,-77.9302,37.4742,1995-07,77.9
144,-77.9302,37.4742,1996-07,75.2
144,-77.9302,37.4742,1997-07,76.5
144,-77.9302,37.4742,1998-07,77
144,-77.9302,37.4742,1999-07,78.8
144,-77.9302,37.4742,2000-07,73.6
144,-77.9302,37.4742,2001-07,73.2
144,-77.9302,37.4742,2002-07,79
144,-77.9302,37.4742,2003-07,76
144,-77.9302,37.4742,2004-07,75.9
144,-77.9302,37.4742,2005-07,78.9
144,-77.9302,37.4742,2006-07,76.6
144,-77.9302,37.4742,2007-07,74.4
144,-77.9302,37.4742,2008-07,77.1
144,-77.9302,37.4742,2009-07,72.5
144,-77.9302,37.4742,2010-07,79.8
144,-77.9302,37.4742,2011-07,79.1
144,-77.9302,37.4742,2012-07,81.3
144,-77.9302,37.4742,2013-07,77.5
144,-77.9302,37.4742,2014-07,75.7
144,-77.9302,37.4742,2015-07,76.4
144,-77.9302,37.4742,2016-07,78.7
144,-77.9302,37.4742,2017-07,78.9
144,-77.9302,37.4742,2018-07,76.2
144,-77.9302,37.4742,2019-07,79
144,-77.9302,37.4742,2020-07,80.9
,,,,
145,-77.0077,36.9502,1975-07,76.7
145,-77.0077,36.9502,1976-07,76.7
145,-77.0077,36.9502,1977-07,79.3
145,-77.0077,36.9502,1978-07,76.8
145,-77.0077,36.9502,1979-07,76.1
145,-77.0077,36.9502,1980-07,79.4
145,-77.0077,36.9502,1981-07,78.8
145,-77.0077,36.9502,1982-07,78
145,-77.0077,36.9502,1983-07,78.8
145,-77.0077,36.9502,1984-07,76.2
145,-77.0077,36.9502,1985-07,76.7
145,-77.0077,36.9502,1986-07,80.1
145,-77.0077,36.9502,1987-07,81.9
145,-77.0077,36.9502,1988-07,79.8
145,-77.0077,36.9502,1989-07,77.2
145,-77.0077,36.9502,1990-07,80.2
145,-77.0077,36.9502,1991-07,82.7
145,-77.0077,36.9502,1992-07,80.3
145,-77.0077,36.9502,1993-07,82.2
145,-77.0077,36.9502,1994-07,80.6
145,-77.0077,36.9502,1995-07,79
145,-77.0077,36.9502,1996-07,76.6
145,-77.0077,36.9502,1997-07,80.3
145,-77.0077,36.9502,1998-07,78.9
145,-77.0077,36.9502,1999-07,80.3
145,-77.0077,36.9502,2000-07,75.8
145,-77.0077,36.9502,2001-07,74.5
145,-77.0077,36.9502,2002-07,80
145,-77.0077,36.9502,2003-07,78.4
145,-77.0077,36.9502,2004-07,78.1
145,-77.0077,36.9502,2005-07,81.2
145,-77.0077,36.9502,2006-07,79.3
145,-77.0077,36.9502,2007-07,77.8
145,-77.0077,36.9502,2008-07,78.7
145,-77.0077,36.9502,2009-07,76.6
145,-77.0077,36.9502,2010-07,81.6
145,-77.0077,36.9502,2011-07,81.1
145,-77.0077,36.9502,2012-07,82.3
145,-77.0077,36.9502,2013-07,79.2
145,-77.0077,36.9502,2014-07,77.2
145,-77.0077,36.9502,2015-07,78.8
145,-77.0077,36.9502,2016-07,80.4
145,-77.0077,36.9502,2017-07,80.5
145,-77.0077,36.9502,2018-07,77.4
145,-77.0077,36.9502,2019-07,80.7
145,-77.0077,36.9502,2020-07,82.2
,,,,
146,-76.8866,37.6883,1975-07,75.7
146,-76.8866,37.6883,1976-07,75.8
146,-76.8866,37.6883,1977-07,79.5
146,-76.8866,37.6883,1978-07,76.2
146,-76.8866,37.6883,1979-07,75.5
146,-76.8866,37.6883,1980-07,79.5
146,-76.8866,37.6883,1981-07,77.5
146,-76.8866,37.6883,1982-07,77.5
146,-76.8866,37.6883,1983-07,78.1
146,-76.8866,37.6883,1984-07,75.4
146,-76.8866,37.6883,1985-07,76.8
146,-76.8866,37.6883,1986-07,80.2
146,-76.8866,37.6883,1987-07,80.1
146,-76.8866,37.6883,1988-07,79.1
146,-76.8866,37.6883,1989-07,77.2
146,-76.8866,37.6883,1990-07,78.9
146,-76.8866,37.6883,1991-07,80.3
146,-76.8866,37.6883,1992-07,78.6
146,-76.8866,37.6883,1993-07,80.9
146,-76.8866,37.6883,1994-07,79.7
146,-76.8866,37.6883,1995-07,79.9
146,-76.8866,37.6883,1996-07,76.3
146,-76.8866,37.6883,1997-07,78.2
146,-76.8866,37.6883,1998-07,78.3
146,-76.8866,37.6883,1999-07,79.9
146,-76.8866,37.6883,2000-07,74.8
146,-76.8866,37.6883,2001-07,74.6
146,-76.8866,37.6883,2002-07,79.8
146,-76.8866,37.6883,2003-07,78
146,-76.8866,37.6883,2004-07,77.6
146,-76.8866,37.6883,2005-07,80.3
146,-76.8866,37.6883,2006-07,79.4
146,-76.8866,37.6883,2007-07,77.9
146,-76.8866,37.6883,2008-07,77.8
146,-76.8866,37.6883,2009-07,75.9
146,-76.8866,37.6883,2010-07,81.9
146,-76.8866,37.6883,2011-07,81.3
146,-76.8866,37.6883,2012-07,83
146,-76.8866,37.6883,2013-07,80
146,-76.8866,37.6883,2014-07,77.7
146,-76.8866,37.6883,2015-07,78.2
146,-76.8866,37.6883,2016-07,80
146,-76.8866,37.6883,2017-07,80.7
146,-76.8866,37.6883,2018-07,77.8
146,-76.8866,37.6883,2019-07,80.2
146,-76.8866,37.6883,2020-07,81.9
,,,,
147,-77.7961,37.6954,1975-07,74.6
147,-77.7961,37.6954,1976-07,74.5
147,-77.7961,37.6954,1977-07,79
147,-77.7961,37.6954,1978-07,74.2
147,-77.7961,37.6954,1979-07,74.5
147,-77.7961,37.6954,1980-07,78
147,-77.7961,37.6954,1981-07,76.4
147,-77.7961,37.6954,1982-07,76.2
147,-77.7961,37.6954,1983-07,77
147,-77.7961,37.6954,1984-07,74.3
147,-77.7961,37.6954,1985-07,75.4
147,-77.7961,37.6954,1986-07,79.4
147,-77.7961,37.6954,1987-07,80.2
147,-77.7961,37.6954,1988-07,77.5
147,-77.7961,37.6954,1989-07,76.3
147,-77.7961,37.6954,1990-07,77.6
147,-77.7961,37.6954,1991-07,78.5
147,-77.7961,37.6954,1992-07,77.8
147,-77.7961,37.6954,1993-07,79.3
147,-77.7961,37.6954,1994-07,77.6
147,-77.7961,37.6954,1995-07,77.7
147,-77.7961,37.6954,1996-07,74.8
147,-77.7961,37.6954,1997-07,76.2
147,-77.7961,37.6954,1998-07,76.6
147,-77.7961,37.6954,1999-07,78.6
147,-77.7961,37.6954,2000-07,73
147,-77.7961,37.6954,2001-07,73
147,-77.7961,37.6954,2002-07,78.9
147,-77.7961,37.6954,2003-07,76.5
147,-77.7961,37.6954,2004-07,75.9
147,-77.7961,37.6954,2005-07,79
147,-77.7961,37.6954,2006-07,77.5
147,-77.7961,37.6954,2007-07,75.5
147,-77.7961,37.6954,2008-07,76.9
147,-77.7961,37.6954,2009-07,73.6
147,-77.7961,37.6954,2010-07,79.7
147,-77.7961,37.6954,2011-07,78.9
147,-77.7961,37.6954,2012-07,80.2
147,-77.7961,37.6954,2013-07,77.2
147,-77.7961,37.6954,2014-07,75.3
147,-77.7961,37.6954,2015-07,75.9
147,-77.7961,37.6954,2016-07,78.2
147,-77.7961,37.6954,2017-07,78.5
147,-77.7961,37.6954,2018-07,75.7
147,-77.7961,37.6954,2019-07,78.5
147,-77.7961,37.6954,2020-07,80.4
,,,,
148,-77.7453,37.054,1975-07,74.8
148,-77.7453,37.054,1976-07,75.5
148,-77.7453,37.054,1977-07,79.1
148,-77.7453,37.054,1978-07,75
148,-77.7453,37.054,1979-07,74.7
148,-77.7453,37.054,1980-07,78.7
148,-77.7453,37.054,1981-07,77.2
148,-77.7453,37.054,1982-07,76.8
148,-77.7453,37.054,1983-07,77.9
148,-77.7453,37.054,1984-07,74.6
148,-77.7453,37.054,1985-07,75.6
148,-77.7453,37.054,1986-07,80.2
148,-77.7453,37.054,1987-07,79.7
148,-77.7453,37.054,1988-07,76.9
148,-77.7453,37.054,1989-07,76.4
148,-77.7453,37.054,1990-07,78.7
148,-77.7453,37.054,1991-07,79.6
148,-77.7453,37.054,1992-07,79.1
148,-77.7453,37.054,1993-07,81.1
148,-77.7453,37.054,1994-07,79
148,-77.7453,37.054,1995-07,78.6
148,-77.7453,37.054,1996-07,76
148,-77.7453,37.054,1997-07,77.3
148,-77.7453,37.054,1998-07,77.9
148,-77.7453,37.054,1999-07,79.1
148,-77.7453,37.054,2000-07,74.6
148,-77.7453,37.054,2001-07,73.7
148,-77.7453,37.054,2002-07,79.3
148,-77.7453,37.054,2003-07,76.7
148,-77.7453,37.054,2004-07,76.9
148,-77.7453,37.054,2005-07,79.8
148,-77.7453,37.054,2006-07,78.2
148,-77.7453,37.054,2007-07,76.7
148,-77.7453,37.054,2008-07,77.6
148,-77.7453,37.054,2009-07,74.9
148,-77.7453,37.054,2010-07,80.6
148,-77.7453,37.054,2011-07,80.3
148,-77.7453,37.054,2012-07,81.5
148,-77.7453,37.054,2013-07,77.8
148,-77.7453,37.054,2014-07,76.5
148,-77.7453,37.054,2015-07,77.3
148,-77.7453,37.054,2016-07,79.1
148,-77.7453,37.054,2017-07,79.2
148,-77.7453,37.054,2018-07,76.4
148,-77.7453,37.054,2019-07,79.5
148,-77.7453,37.054,2020-07,81.1
,,,,
149,-77.6853,37.4411,1975-07,74.9
149,-77.6853,37.4411,1976-07,75.2
149,-77.6853,37.4411,1977-07,79.2
149,-77.6853,37.4411,1978-07,75
149,-77.6853,37.4411,1979-07,74.9
149,-77.6853,37.4411,1980-07,78.6
149,-77.6853,37.4411,1981-07,77.1
149,-77.6853,37.4411,1982-07,76.6
149,-77.6853,37.4411,1983-07,77.4
149,-77.6853,37.4411,1984-07,74.6
149,-77.6853,37.4411,1985-07,75.8
149,-77.6853,37.4411,1986-07,79.7
149,-77.6853,37.4411,1987-07,79.9
149,-77.6853,37.4411,1988-07,77.3
149,-77.6853,37.4411,1989-07,76.5
149,-77.6853,37.4411,1990-07,78.2
149,-77.6853,37.4411,1991-07,79.2
149,-77.6853,37.4411,1992-07,78.4
149,-77.6853,37.4411,1993-07,80.4
149,-77.6853,37.4411,1994-07,78.7
149,-77.6853,37.4411,1995-07,78.4
149,-77.6853,37.4411,1996-07,75.6
149,-77.6853,37.4411,1997-07,77
149,-77.6853,37.4411,1998-07,77.4
149,-77.6853,37.4411,1999-07,78.9
149,-77.6853,37.4411,2000-07,74.1
149,-77.6853,37.4411,2001-07,73.9
149,-77.6853,37.4411,2002-07,79.5
149,-77.6853,37.4411,2003-07,76.6
149,-77.6853,37.4411,2004-07,76.5
149,-77.6853,37.4411,2005-07,79.5
149,-77.6853,37.4411,2006-07,77.7
149,-77.6853,37.4411,2007-07,76
149,-77.6853,37.4411,2008-07,77.3
149,-77.6853,37.4411,2009-07,74
149,-77.6853,37.4411,2010-07,80.8
149,-77.6853,37.4411,2011-07,80.1
149,-77.6853,37.4411,2012-07,81.3
149,-77.6853,37.4411,2013-07,78
149,-77.6853,37.4411,2014-07,76.4
149,-77.6853,37.4411,2015-07,76.9
149,-77.6853,37.4411,2016-07,79.1
149,-77.6853,37.4411,2017-07,79.3
149,-77.6853,37.4411,2018-07,76.5
149,-77.6853,37.4411,2019-07,79.6
149,-77.6853,37.4411,2020-07,81.6
,,,,
150,-77.0744,37.4666,1975-07,76.2
150,-77.0744,37.4666,1976-07,76.5
150,-77.0744,37.4666,1977-07,80.3
150,-77.0744,37.4666,1978-07,77
150,-77.0744,37.4666,1979-07,76
150,-77.0744,37.4666,1980-07,80.2
150,-77.0744,37.4666,1981-07,78.4
150,-77.0744,37.4666,1982-07,78
150,-77.0744,37.4666,1983-07,79
150,-77.0744,37.4666,1984-07,75.8
150,-77.0744,37.4666,1985-07,77.3
150,-77.0744,37.4666,1986-07,81
150,-77.0744,37.4666,1987-07,81
150,-77.0744,37.4666,1988-07,79.4
150,-77.0744,37.4666,1989-07,77.8
150,-77.0744,37.4666,1990-07,79.6
150,-77.0744,37.4666,1991-07,81.1
150,-77.0744,37.4666,1992-07,79.4
150,-77.0744,37.4666,1993-07,81.9
150,-77.0744,37.4666,1994-07,80.5
150,-77.0744,37.4666,1995-07,80.4
150,-77.0744,37.4666,1996-07,76.9
150,-77.0744,37.4666,1997-07,79
150,-77.0744,37.4666,1998-07,79.3
150,-77.0744,37.4666,1999-07,80.2
150,-77.0744,37.4666,2000-07,75.7
150,-77.0744,37.4666,2001-07,75.3
150,-77.0744,37.4666,2002-07,80.7
150,-77.0744,37.4666,2003-07,78.4
150,-77.0744,37.4666,2004-07,78.3
150,-77.0744,37.4666,2005-07,81.6
150,-77.0744,37.4666,2006-07,80.1
150,-77.0744,37.4666,2007-07,78.3
150,-77.0744,37.4666,2008-07,78.8
150,-77.0744,37.4666,2009-07,76.5
150,-77.0744,37.4666,2010-07,82.6
150,-77.0744,37.4666,2011-07,81.5
150,-77.0744,37.4666,2012-07,82.8
150,-77.0744,37.4666,2013-07,79.7
150,-77.0744,37.4666,2014-07,78.6
150,-77.0744,37.4666,2015-07,78.7
150,-77.0744,37.4666,2016-07,79.8
150,-77.0744,37.4666,2017-07,80.6
150,-77.0744,37.4666,2018-07,77.3
150,-77.0744,37.4666,2019-07,80.2
150,-77.0744,37.4666,2020-07,81.9
,,,,
151,-76.9675,37.809,1975-07,75.3
151,-76.9675,37.809,1976-07,75.5
151,-76.9675,37.809,1977-07,79.3
151,-76.9675,37.809,1978-07,75.7
151,-76.9675,37.809,1979-07,75.3
151,-76.9675,37.809,1980-07,79.2
151,-76.9675,37.809,1981-07,77.1
151,-76.9675,37.809,1982-07,77.2
151,-76.9675,37.809,1983-07,77.7
151,-76.9675,37.809,1984-07,75.1
151,-76.9675,37.809,1985-07,76.3
151,-76.9675,37.809,1986-07,79.8
151,-76.9675,37.809,1987-07,80
151,-76.9675,37.809,1988-07,78.8
151,-76.9675,37.809,1989-07,76.9
151,-76.9675,37.809,1990-07,78.5
151,-76.9675,37.809,1991-07,80.2
151,-76.9675,37.809,1992-07,78.2
151,-76.9675,37.809,1993-07,80.6
151,-76.9675,37.809,1994-07,79.4
151,-76.9675,37.809,1995-07,79.5
151,-76.9675,37.809,1996-07,75.8
151,-76.9675,37.809,1997-07,77.8
151,-76.9675,37.809,1998-07,77.9
151,-76.9675,37.809,1999-07,79.6
151,-76.9675,37.809,2000-07,74.2
151,-76.9675,37.809,2001-07,74.1
151,-76.9675,37.809,2002-07,79.4
151,-76.9675,37.809,2003-07,77.7
151,-76.9675,37.809,2004-07,77.1
151,-76.9675,37.809,2005-07,79.8
151,-76.9675,37.809,2006-07,78.6
151,-76.9675,37.809,2007-07,77.4
151,-76.9675,37.809,2008-07,77.2
151,-76.9675,37.809,2009-07,75.7
151,-76.9675,37.809,2010-07,81.4
151,-76.9675,37.809,2011-07,81.1
151,-76.9675,37.809,2012-07,83.1
151,-76.9675,37.809,2013-07,79.8
151,-76.9675,37.809,2014-07,77.4
151,-76.9675,37.809,2015-07,77.9
151,-76.9675,37.809,2016-07,79.8
151,-76.9675,37.809,2017-07,80.4
151,-76.9675,37.809,2018-07,77.7
151,-76.9675,37.809,2019-07,79.9
151,-76.9675,37.809,2020-07,81.7
,,,,
152,-77.8577,37.2178,1975-07,74.8
152,-77.8577,37.2178,1976-07,75.4
152,-77.8577,37.2178,1977-07,78.8
152,-77.8577,37.2178,1978-07,74.4
152,-77.8577,37.2178,1979-07,74.6
152,-77.8577,37.2178,1980-07,78.5
152,-77.8577,37.2178,1981-07,76.9
152,-77.8577,37.2178,1982-07,76.5
152,-77.8577,37.2178,1983-07,77.5
152,-77.8577,37.2178,1984-07,74.5
152,-77.8577,37.2178,1985-07,75.4
152,-77.8577,37.2178,1986-07,79.9
152,-77.8577,37.2178,1987-07,79.6
152,-77.8577,37.2178,1988-07,76.8
152,-77.8577,37.2178,1989-07,75.9
152,-77.8577,37.2178,1990-07,78.4
152,-77.8577,37.2178,1991-07,79.2
152,-77.8577,37.2178,1992-07,78.8
152,-77.8577,37.2178,1993-07,80.8
152,-77.8577,37.2178,1994-07,78.5
152,-77.8577,37.2178,1995-07,78.3
152,-77.8577,37.2178,1996-07,76
152,-77.8577,37.2178,1997-07,77.1
152,-77.8577,37.2178,1998-07,77.8
152,-77.8577,37.2178,1999-07,79
152,-77.8577,37.2178,2000-07,74.4
152,-77.8577,37.2178,2001-07,73.7
152,-77.8577,37.2178,2002-07,79.4
152,-77.8577,37.2178,2003-07,76.5
152,-77.8577,37.2178,2004-07,76.7
152,-77.8577,37.2178,2005-07,79.7
152,-77.8577,37.2178,2006-07,77.9
152,-77.8577,37.2178,2007-07,76.2
152,-77.8577,37.2178,2008-07,77.4
152,-77.8577,37.2178,2009-07,74
152,-77.8577,37.2178,2010-07,80.4
152,-77.8577,37.2178,2011-07,80
152,-77.8577,37.2178,2012-07,81.6
152,-77.8577,37.2178,2013-07,77.8
152,-77.8577,37.2178,2014-07,76.3
152,-77.8577,37.2178,2015-07,77
152,-77.8577,37.2178,2016-07,79
152,-77.8577,37.2178,2017-07,79.2
152,-77.8577,37.2178,2018-07,76.4
152,-77.8577,37.2178,2019-07,79.5
152,-77.8577,37.2178,2020-07,81.3
,,,,
153,-77.0114,37.2887,1975-07,76.6
153,-77.0114,37.2887,1976-07,77
153,-77.0114,37.2887,1977-07,80.6
153,-77.0114,37.2887,1978-07,77.3
153,-77.0114,37.2887,1979-07,76.3
153,-77.0114,37.2887,1980-07,80.4
153,-77.0114,37.2887,1981-07,79
153,-77.0114,37.2887,1982-07,78.3
153,-77.0114,37.2887,1983-07,79.5
153,-77.0114,37.2887,1984-07,76.2
153,-77.0114,37.2887,1985-07,77.4
153,-77.0114,37.2887,1986-07,81.4
153,-77.0114,37.2887,1987-07,81.2
153,-77.0114,37.2887,1988-07,79.6
153,-77.0114,37.2887,1989-07,77.9
153,-77.0114,37.2887,1990-07,80.1
153,-77.0114,37.2887,1991-07,81.6
153,-77.0114,37.2887,1992-07,79.9
153,-77.0114,37.2887,1993-07,82.3
153,-77.0114,37.2887,1994-07,80.7
153,-77.0114,37.2887,1995-07,80.6
153,-77.0114,37.2887,1996-07,77.2
153,-77.0114,37.2887,1997-07,79.5
153,-77.0114,37.2887,1998-07,79.8
153,-77.0114,37.2887,1999-07,80.7
153,-77.0114,37.2887,2000-07,76.3
153,-77.0114,37.2887,2001-07,75.6
153,-77.0114,37.2887,2002-07,81
153,-77.0114,37.2887,2003-07,78.7
153,-77.0114,37.2887,2004-07,78.8
153,-77.0114,37.2887,2005-07,82.2
153,-77.0114,37.2887,2006-07,80.5
153,-77.0114,37.2887,2007-07,78.6
153,-77.0114,37.2887,2008-07,79.1
153,-77.0114,37.2887,2009-07,76.8
153,-77.0114,37.2887,2010-07,82.7
153,-77.0114,37.2887,2011-07,81.6
153,-77.0114,37.2887,2012-07,82.7
153,-77.0114,37.2887,2013-07,79.7
153,-77.0114,37.2887,2014-07,78.8
153,-77.0114,37.2887,2015-07,79.2
153,-77.0114,37.2887,2016-07,80.6
153,-77.0114,37.2887,2017-07,81.2
153,-77.0114,37.2887,2018-07,77.8
153,-77.0114,37.2887,2019-07,80.8
153,-77.0114,37.2887,2020-07,82.7
,,,,
154,-77.723,37.4674,1975-07,74.9
154,-77.723,37.4674,1976-07,75.2
154,-77.723,37.4674,1977-07,79.1
154,-77.723,37.4674,1978-07,74.9
154,-77.723,37.4674,1979-07,74.9
154,-77.723,37.4674,1980-07,78.6
154,-77.723,37.4674,1981-07,77
154,-77.723,37.4674,1982-07,76.6
154,-77.723,37.4674,1983-07,77.5
154,-77.723,37.4674,1984-07,74.7
154,-77.723,37.4674,1985-07,75.8
154,-77.723,37.4674,1986-07,79.7
154,-77.723,37.4674,1987-07,79.9
154,-77.723,37.4674,1988-07,77.3
154,-77.723,37.4674,1989-07,76.5
154,-77.723,37.4674,1990-07,78.2
154,-77.723,37.4674,1991-07,79
154,-77.723,37.4674,1992-07,78.4
154,-77.723,37.4674,1993-07,80.3
154,-77.723,37.4674,1994-07,78.6
154,-77.723,37.4674,1995-07,78.4
154,-77.723,37.4674,1996-07,75.5
154,-77.723,37.4674,1997-07,77
154,-77.723,37.4674,1998-07,77.4
154,-77.723,37.4674,1999-07,78.9
154,-77.723,37.4674,2000-07,74
154,-77.723,37.4674,2001-07,73.9
154,-77.723,37.4674,2002-07,79.6
154,-77.723,37.4674,2003-07,76.7
154,-77.723,37.4674,2004-07,76.5
154,-77.723,37.4674,2005-07,79.5
154,-77.723,37.4674,2006-07,77.6
154,-77.723,37.4674,2007-07,75.8
154,-77.723,37.4674,2008-07,77.5
154,-77.723,37.4674,2009-07,73.9
154,-77.723,37.4674,2010-07,80.5
154,-77.723,37.4674,2011-07,79.9
154,-77.723,37.4674,2012-07,81.4
154,-77.723,37.4674,2013-07,78
154,-77.723,37.4674,2014-07,76.3
154,-77.723,37.4674,2015-07,76.8
154,-77.723,37.4674,2016-07,79
154,-77.723,37.4674,2017-07,79.3
154,-77.723,37.4674,2018-07,76.4
154,-77.723,37.4674,2019-07,79.5
154,-77.723,37.4674,2020-07,81.6
,,,,
155,-77.2358,37.5501,1975-07,76
155,-77.2358,37.5501,1976-07,76.8
155,-77.2358,37.5501,1977-07,80.7
155,-77.2358,37.5501,1978-07,77
155,-77.2358,37.5501,1979-07,76.2
155,-77.2358,37.5501,1980-07,79.9
155,-77.2358,37.5501,1981-07,78.7
155,-77.2358,37.5501,1982-07,78.2
155,-77.2358,37.5501,1983-07,78.9
155,-77.2358,37.5501,1984-07,75.9
155,-77.2358,37.5501,1985-07,77.8
155,-77.2358,37.5501,1986-07,80.9
155,-77.2358,37.5501,1987-07,80.9
155,-77.2358,37.5501,1988-07,79.5
155,-77.2358,37.5501,1989-07,77.5
155,-77.2358,37.5501,1990-07,79.5
155,-77.2358,37.5501,1991-07,80.8
155,-77.2358,37.5501,1992-07,79.3
155,-77.2358,37.5501,1993-07,81.9
155,-77.2358,37.5501,1994-07,80.5
155,-77.2358,37.5501,1995-07,80.3
155,-77.2358,37.5501,1996-07,76.5
155,-77.2358,37.5501,1997-07,78.4
155,-77.2358,37.5501,1998-07,78.7
155,-77.2358,37.5501,1999-07,79.8
155,-77.2358,37.5501,2000-07,75
155,-77.2358,37.5501,2001-07,75.2
155,-77.2358,37.5501,2002-07,80.1
155,-77.2358,37.5501,2003-07,77.8
155,-77.2358,37.5501,2004-07,77.5
155,-77.2358,37.5501,2005-07,80.7
155,-77.2358,37.5501,2006-07,79.9
155,-77.2358,37.5501,2007-07,77.8
155,-77.2358,37.5501,2008-07,78.5
155,-77.2358,37.5501,2009-07,75.8
155,-77.2358,37.5501,2010-07,82.1
155,-77.2358,37.5501,2011-07,80.9
155,-77.2358,37.5501,2012-07,82.3
155,-77.2358,37.5501,2013-07,79.4
155,-77.2358,37.5501,2014-07,77.6
155,-77.2358,37.5501,2015-07,78.2
155,-77.2358,37.5501,2016-07,79.9
155,-77.2358,37.5501,2017-07,80.8
155,-77.2358,37.5501,2018-07,77.7
155,-77.2358,37.5501,2019-07,80.7
155,-77.2358,37.5501,2020-07,82.3
,,,,
156,-77.5848,37.1146,1975-07,75.2
156,-77.5848,37.1146,1976-07,75.9
156,-77.5848,37.1146,1977-07,79.4
156,-77.5848,37.1146,1978-07,75.6
156,-77.5848,37.1146,1979-07,75.3
156,-77.5848,37.1146,1980-07,79.3
156,-77.5848,37.1146,1981-07,77.9
156,-77.5848,37.1146,1982-07,77.1
156,-77.5848,37.1146,1983-07,78.3
156,-77.5848,37.1146,1984-07,74.9
156,-77.5848,37.1146,1985-07,76.1
156,-77.5848,37.1146,1986-07,80.6
156,-77.5848,37.1146,1987-07,80.3
